dob,season,sex,dod,mom_dob,age_at_delivery,age_at_death,treatment
2006-10-27T00:00:00Z,2007,m,2016-04-11T00:00:00Z,2002-01-16T00:00:00Z,4.780821918,9.463013699,control
2010-09-25T00:00:00Z,2011,m,2016-03-15T00:00:00Z,2004-11-17T00:00:00Z,5.857534247,5.473972603,control
2015-09-12T00:00:00Z,2016,m,2016-03-05T00:00:00Z,1996-12-25T00:00:00Z,18.7260274,0.479452055,control
2004-11-28T00:00:00Z,2005,m,2016-05-24T00:00:00Z,1992-04-02T00:00:00Z,12.66575342,11.49315068,control
2009-12-13T00:00:00Z,2010,m,2016-06-11T00:00:00Z,1992-02-21T00:00:00Z,17.82191781,6.498630137,control
2013-10-30T00:00:00Z,2014,m,2016-05-20T00:00:00Z,1995-01-22T00:00:00Z,18.78356164,2.556164384,control
1996-02-04T00:00:00Z,1996,f,2016-09-11T00:00:00Z,1981-01-01T00:00:00Z,15.10136986,20.61643836,control
2012-09-13T00:00:00Z,2013,f,2016-05-05T00:00:00Z,2003-12-04T00:00:00Z,8.783561644,3.643835616,control
2012-09-11T00:00:00Z,2013,m,2016-05-05T00:00:00Z,1998-11-14T00:00:00Z,13.83561644,3.649315068,control
2010-01-09T00:00:00Z,2010,m,2016-09-14T00:00:00Z,1994-02-05T00:00:00Z,15.9369863,6.684931507,control
2015-09-14T00:00:00Z,2016,f,2016-05-24T00:00:00Z,1994-04-05T00:00:00Z,21.45753425,0.693150685,control
2004-11-30T00:00:00Z,2005,f,2016-08-08T00:00:00Z,2000-01-20T00:00:00Z,4.865753425,11.69589041,control
2015-08-15T00:00:00Z,2016,f,2016-05-18T00:00:00Z,2010-10-25T00:00:00Z,4.808219178,0.75890411,control
2011-08-22T00:00:00Z,2012,m,2016-06-10T00:00:00Z,2007-01-03T00:00:00Z,4.635616438,4.805479452,control
1998-04-13T00:00:00Z,1998,f,2017-02-23T00:00:00Z,1985-03-09T00:00:00Z,13.10410959,18.87945205,control
2004-11-29T00:00:00Z,2005,m,2016-10-13T00:00:00Z,1993-01-04T00:00:00Z,11.90958904,11.87945205,control
2011-09-05T00:00:00Z,2012,f,2016-07-21T00:00:00Z,2004-11-01T00:00:00Z,6.846575342,4.879452055,control
1998-11-14T00:00:00Z,1999,f,2016-09-27T00:00:00Z,1986-02-04T00:00:00Z,12.78356164,17.88219178,control
2012-09-01T00:00:00Z,2013,m,2016-08-09T00:00:00Z,1999-03-13T00:00:00Z,13.48219178,3.939726027,control
1996-12-25T00:00:00Z,1997,f,2016-11-29T00:00:00Z,1988-03-19T00:00:00Z,8.775342466,19.94246575,control
2011-08-25T00:00:00Z,2012,m,2016-08-12T00:00:00Z,2004-12-09T00:00:00Z,6.712328767,4.969863014,control
2001-11-12T00:00:00Z,2002,f,2016-11-03T00:00:00Z,1990-02-21T00:00:00Z,11.73150685,14.98630137,control
2005-11-21T00:00:00Z,2006,f,2016-11-15T00:00:00Z,1990-02-21T00:00:00Z,15.75890411,10.99178082,control
2017-02-07T00:00:00Z,2017,m,2017-02-07T00:00:00Z,2004-11-30T00:00:00Z,12.19726027,0,hurricane
2016-06-01T00:00:00Z,2017,u,2016-06-01T00:00:00Z,1998-03-19T00:00:00Z,18.21643836,0,hurricane
2016-06-02T00:00:00Z,2017,f,2016-06-02T00:00:00Z,2004-11-11T00:00:00Z,11.56438356,0,hurricane
2016-06-15T00:00:00Z,2017,m,2016-06-20T00:00:00Z,2003-12-09T00:00:00Z,12.5260274,0.01369863,hurricane
2016-06-17T00:00:00Z,2017,m,2016-06-23T00:00:00Z,2008-10-01T00:00:00Z,7.715068493,0.016438356,hurricane
2015-09-20T00:00:00Z,2016,m,2016-09-26T00:00:00Z,1995-01-30T00:00:00Z,20.65205479,1.019178082,hurricane
2016-07-07T00:00:00Z,2017,f,2016-07-19T00:00:00Z,2001-11-12T00:00:00Z,14.66027397,0.032876712,hurricane
1995-01-30T00:00:00Z,1995,m,2017-02-13T00:00:00Z,1986-04-15T00:00:00Z,8.8,22.05479452,hurricane
2016-08-25T00:00:00Z,2017,m,2016-10-21T00:00:00Z,2008-09-13T00:00:00Z,7.953424658,0.156164384,hurricane
2016-07-28T00:00:00Z,2017,m,2016-09-28T00:00:00Z,2005-10-25T00:00:00Z,10.76438356,0.169863014,hurricane
2007-09-30T00:00:00Z,2008,f,2016-11-30T00:00:00Z,2003-12-07T00:00:00Z,3.816438356,9.175342466,hurricane
2016-08-05T00:00:00Z,2017,f,2016-10-09T00:00:00Z,2004-10-20T00:00:00Z,11.8,0.178082192,hurricane
1991-04-02T00:00:00Z,1991,f,2017-06-03T00:00:00Z,1984-05-25T00:00:00Z,6.857534247,26.1890411,hurricane
2015-08-18T00:00:00Z,2016,m,2016-11-12T00:00:00Z,1999-11-19T00:00:00Z,15.75616438,1.238356164,hurricane
2000-01-01T00:00:00Z,2000,f,2017-03-27T00:00:00Z,1987-01-19T00:00:00Z,12.95890411,17.24657534,hurricane
2015-08-31T00:00:00Z,2016,m,2016-12-01T00:00:00Z,2004-11-29T00:00:00Z,10.75890411,1.254794521,hurricane
2015-08-28T00:00:00Z,2016,m,2016-11-30T00:00:00Z,2009-09-07T00:00:00Z,5.975342466,1.260273973,hurricane
2015-09-17T00:00:00Z,2016,f,2016-12-31T00:00:00Z,2002-12-15T00:00:00Z,12.76438356,1.290410959,hurricane
1999-12-28T00:00:00Z,2000,f,2017-04-27T00:00:00Z,1986-04-15T00:00:00Z,13.71232877,17.34246575,hurricane
2015-07-25T00:00:00Z,2016,f,2016-11-29T00:00:00Z,2003-10-31T00:00:00Z,11.73972603,1.350684932,hurricane
2015-08-25T00:00:00Z,2016,f,2016-12-31T00:00:00Z,1998-03-08T00:00:00Z,17.47671233,1.353424658,hurricane
2015-08-18T00:00:00Z,2016,f,2016-12-31T00:00:00Z,2011-09-08T00:00:00Z,3.945205479,1.37260274,hurricane
2015-08-08T00:00:00Z,2016,m,2016-12-31T00:00:00Z,2008-10-26T00:00:00Z,6.78630137,1.4,hurricane
2015-08-07T00:00:00Z,2016,m,2016-12-31T00:00:00Z,2009-08-26T00:00:00Z,5.950684932,1.402739726,hurricane
2015-07-23T00:00:00Z,2016,m,2016-12-31T00:00:00Z,2002-01-06T00:00:00Z,13.55068493,1.443835616,hurricane
1995-03-11T00:00:00Z,1995,m,2017-08-18T00:00:00Z,1988-03-19T00:00:00Z,6.980821918,22.45479452,hurricane
2010-10-04T00:00:00Z,2011,m,2017-03-18T00:00:00Z,1998-01-22T00:00:00Z,12.70684932,6.457534247,hurricane
2016-08-05T00:00:00Z,2017,m,2017-01-23T00:00:00Z,1995-12-27T00:00:00Z,20.62191781,0.468493151,hurricane
2011-08-09T00:00:00Z,2012,m,2017-01-26T00:00:00Z,2002-12-15T00:00:00Z,8.654794521,5.471232877,hurricane
2016-08-22T00:00:00Z,2017,m,2017-03-09T00:00:00Z,1999-01-19T00:00:00Z,17.60273973,0.545205479,hurricane
2016-09-17T00:00:00Z,2017,f,2017-04-17T00:00:00Z,2005-11-20T00:00:00Z,10.83287671,0.580821918,hurricane
2002-01-06T00:00:00Z,2002,f,2017-08-11T00:00:00Z,1992-02-21T00:00:00Z,9.882191781,15.60547945,hurricane
2015-08-20T00:00:00Z,2016,f,2017-04-01T00:00:00Z,2004-11-11T00:00:00Z,10.77808219,1.616438356,hurricane
2008-01-13T00:00:00Z,2008,m,2017-08-24T00:00:00Z,1997-01-20T00:00:00Z,10.98630137,9.619178082,hurricane
2016-06-22T00:00:00Z,2017,f,2017-02-08T00:00:00Z,2000-01-01T00:00:00Z,16.48493151,0.632876712,hurricane
1998-11-14T00:00:00Z,1999,f,2017-07-03T00:00:00Z,1992-11-28T00:00:00Z,5.964383562,18.64657534,hurricane
1994-12-28T00:00:00Z,1995,f,2017-08-29T00:00:00Z,1986-02-17T00:00:00Z,8.865753425,22.68493151,hurricane
2016-06-24T00:00:00Z,2017,f,2017-03-08T00:00:00Z,2011-08-11T00:00:00Z,4.873972603,0.704109589,hurricane
1998-01-22T00:00:00Z,1998,f,2017-10-03T00:00:00Z,1989-01-02T00:00:00Z,9.060273973,19.70958904,hurricane
1995-01-30T00:00:00Z,1995,f,2017-10-18T00:00:00Z,1985-03-09T00:00:00Z,9.901369863,22.73150685,hurricane
1993-01-29T00:00:00Z,1993,f,2017-10-19T00:00:00Z,1984-02-27T00:00:00Z,8.928767123,24.7369863,hurricane
2016-07-31T00:00:00Z,2017,m,2017-04-26T00:00:00Z,2000-12-08T00:00:00Z,15.65479452,0.736986301,hurricane
2000-01-30T00:00:00Z,2000,m,2017-10-23T00:00:00Z,1981-06-13T00:00:00Z,18.64383562,17.74246575,hurricane
1996-02-09T00:00:00Z,1996,m,2017-11-07T00:00:00Z,1987-01-19T00:00:00Z,9.063013699,21.75890411,hurricane
1999-01-04T00:00:00Z,1999,m,2017-10-03T00:00:00Z,1991-02-08T00:00:00Z,7.909589041,18.75890411,hurricane
2013-08-26T00:00:00Z,2014,m,2017-05-31T00:00:00Z,2005-11-21T00:00:00Z,7.767123288,3.764383562,hurricane
2016-07-31T00:00:00Z,2017,m,2017-05-08T00:00:00Z,2010-09-16T00:00:00Z,5.876712329,0.769863014,hurricane
1998-01-16T00:00:00Z,1998,m,2017-10-31T00:00:00Z,1991-01-07T00:00:00Z,7.030136986,19.80273973,hurricane
2015-07-28T00:00:00Z,2016,m,2017-05-25T00:00:00Z,2004-11-01T00:00:00Z,10.74246575,1.82739726,hurricane
1992-12-15T00:00:00Z,1993,m,2017-10-18T00:00:00Z,1986-02-21T00:00:00Z,6.819178082,24.85753425,hurricane
1999-12-01T00:00:00Z,2000,f,2017-10-06T00:00:00Z,1988-01-16T00:00:00Z,11.88219178,17.86027397,hurricane
2000-12-08T00:00:00Z,2001,f,2017-10-19T00:00:00Z,1992-11-28T00:00:00Z,8.032876712,16.8739726,hurricane
2013-10-09T00:00:00Z,2014,m,2017-08-23T00:00:00Z,2005-11-21T00:00:00Z,7.887671233,3.873972603,hurricane
2002-12-08T00:00:00Z,2003,f,2017-10-23T00:00:00Z,1986-03-24T00:00:00Z,16.72054795,14.88493151,hurricane
1998-11-30T00:00:00Z,1999,f,2017-10-19T00:00:00Z,1992-01-08T00:00:00Z,6.898630137,18.89863014,hurricane
1997-01-17T00:00:00Z,1997,f,2017-12-12T00:00:00Z,1985-03-09T00:00:00Z,11.86849315,20.91506849,hurricane
2006-12-18T00:00:00Z,2007,f,2017-11-14T00:00:00Z,1996-12-05T00:00:00Z,10.04109589,10.91506849,hurricane
2004-12-14T00:00:00Z,2005,m,2017-11-15T00:00:00Z,1998-01-18T00:00:00Z,6.909589041,12.92876712,hurricane
1999-01-19T00:00:00Z,1999,f,2017-12-22T00:00:00Z,1992-12-16T00:00:00Z,6.095890411,18.9369863,hurricane
2011-08-11T00:00:00Z,2012,f,2017-07-17T00:00:00Z,2003-01-05T00:00:00Z,8.602739726,5.936986301,hurricane
1998-02-13T00:00:00Z,1998,m,2018-01-23T00:00:00Z,1987-02-07T00:00:00Z,11.02465753,19.95616438,hurricane
2008-09-15T00:00:00Z,2009,f,2017-08-29T00:00:00Z,2004-11-04T00:00:00Z,3.865753425,8.95890411,hurricane
2017-08-12T00:00:00Z,2018,m,2017-08-14T00:00:00Z,2005-11-07T00:00:00Z,11.76986301,0.005479452,control
2017-08-08T00:00:00Z,2018,f,2017-08-14T00:00:00Z,1998-01-22T00:00:00Z,19.55616438,0.016438356,control
2014-08-17T00:00:00Z,2015,f,2017-08-23T00:00:00Z,2008-10-26T00:00:00Z,5.810958904,3.019178082,control
2001-12-09T00:00:00Z,2002,m,2017-12-14T00:00:00Z,1990-02-25T00:00:00Z,11.79452055,16.02465753,control
1999-11-26T00:00:00Z,2000,m,2017-12-11T00:00:00Z,1993-11-30T00:00:00Z,5.991780822,18.05479452,control
2009-09-29T00:00:00Z,2010,m,2017-10-18T00:00:00Z,1991-12-29T00:00:00Z,17.76438356,8.057534247,control
2014-09-27T00:00:00Z,2015,m,2017-10-19T00:00:00Z,2005-11-21T00:00:00Z,8.854794521,3.063013699,control
2004-01-03T00:00:00Z,2004,f,2018-02-01T00:00:00Z,1987-01-19T00:00:00Z,16.96712329,14.09041096,control
2012-09-15T00:00:00Z,2013,m,2017-10-23T00:00:00Z,2004-11-11T00:00:00Z,7.849315068,5.106849315,control
2014-10-05T00:00:00Z,2015,m,2017-11-15T00:00:00Z,2007-01-03T00:00:00Z,7.75890411,3.115068493,control
2012-09-04T00:00:00Z,2013,m,2017-10-31T00:00:00Z,2003-01-05T00:00:00Z,9.671232877,5.15890411,control
2007-11-28T00:00:00Z,2008,f,2018-02-02T00:00:00Z,2000-01-04T00:00:00Z,7.904109589,10.1890411,control
1999-11-19T00:00:00Z,2000,f,2018-01-25T00:00:00Z,1994-01-19T00:00:00Z,5.835616438,18.19726027,control
2017-08-07T00:00:00Z,2018,m,2017-10-23T00:00:00Z,2008-09-12T00:00:00Z,8.906849315,0.210958904,control
2014-09-12T00:00:00Z,2015,f,2017-12-01T00:00:00Z,2004-10-08T00:00:00Z,9.934246575,3.221917808,control
2012-09-12T00:00:00Z,2013,m,2017-12-06T00:00:00Z,2008-01-24T00:00:00Z,4.638356164,5.235616438,control
2012-08-07T00:00:00Z,2013,f,2017-11-08T00:00:00Z,2000-02-25T00:00:00Z,12.45753425,5.257534247,control
2006-10-03T00:00:00Z,2007,m,2018-01-04T00:00:00Z,1999-11-14T00:00:00Z,6.890410959,11.2630137,control
1999-11-30T00:00:00Z,2000,m,2018-03-06T00:00:00Z,1993-02-12T00:00:00Z,6.8,18.27671233,control
1999-12-13T00:00:00Z,2000,m,2018-03-29T00:00:00Z,1994-04-05T00:00:00Z,5.693150685,18.30410959,control
2008-10-15T00:00:00Z,2009,m,2018-02-20T00:00:00Z,2000-12-08T00:00:00Z,7.857534247,9.356164384,control
2001-12-08T00:00:00Z,2002,m,2018-04-16T00:00:00Z,1992-01-25T00:00:00Z,9.876712329,16.36438356,control
2011-08-24T00:00:00Z,2012,f,2018-01-09T00:00:00Z,2005-11-20T00:00:00Z,5.761643836,6.383561644,control
2017-07-22T00:00:00Z,2018,m,2017-12-11T00:00:00Z,2008-10-12T00:00:00Z,8.780821918,0.389041096,control
2014-08-17T00:00:00Z,2015,f,2018-01-09T00:00:00Z,1998-03-08T00:00:00Z,16.45479452,3.4,control
2017-08-26T00:00:00Z,2018,m,2018-01-30T00:00:00Z,2013-08-21T00:00:00Z,4.016438356,0.430136986,control
2009-10-14T00:00:00Z,2010,f,2018-03-19T00:00:00Z,1995-01-30T00:00:00Z,14.71506849,8.432876712,control
2005-11-21T00:00:00Z,2006,f,2018-05-01T00:00:00Z,2000-01-04T00:00:00Z,5.884931507,12.44931507,control
2012-10-08T00:00:00Z,2013,f,2018-03-23T00:00:00Z,1997-03-28T00:00:00Z,15.54246575,5.457534247,control
2008-01-24T00:00:00Z,2008,f,2018-07-10T00:00:00Z,1987-01-14T00:00:00Z,21.04109589,10.46575342,control
2017-06-24T00:00:00Z,2018,f,2017-12-14T00:00:00Z,1998-03-19T00:00:00Z,19.27945205,0.473972603,control
2015-10-23T00:00:00Z,2016,m,2018-04-27T00:00:00Z,1998-11-30T00:00:00Z,16.90684932,2.512328767,control
2005-10-24T00:00:00Z,2006,f,2018-04-27T00:00:00Z,1993-02-12T00:00:00Z,12.70410959,12.51506849,control
2017-07-07T00:00:00Z,2018,m,2018-01-16T00:00:00Z,2012-08-07T00:00:00Z,4.917808219,0.528767123,control
2007-09-28T00:00:00Z,2008,m,2018-04-23T00:00:00Z,2003-10-01T00:00:00Z,3.994520548,10.57534247,control
2013-08-14T00:00:00Z,2014,m,2018-03-15T00:00:00Z,1998-04-13T00:00:00Z,15.34794521,4.58630137,control
2009-11-06T00:00:00Z,2010,m,2018-07-03T00:00:00Z,2004-10-08T00:00:00Z,5.082191781,8.660273973,control
2017-09-25T00:00:00Z,2018,f,2018-05-29T00:00:00Z,2008-10-02T00:00:00Z,8.98630137,0.673972603,control
2017-06-01T00:00:00Z,2018,f,2018-02-05T00:00:00Z,2008-10-01T00:00:00Z,8.671232877,0.682191781,control
2013-09-05T00:00:00Z,2014,m,2018-05-17T00:00:00Z,2006-12-18T00:00:00Z,6.720547945,4.698630137,control
2005-10-22T00:00:00Z,2006,m,2018-07-02T00:00:00Z,1999-11-19T00:00:00Z,5.928767123,12.70136986,control
1995-12-27T00:00:00Z,1996,f,2018-09-17T00:00:00Z,1992-01-10T00:00:00Z,3.964383562,22.73972603,control
2012-09-07T00:00:00Z,2013,m,2018-06-22T00:00:00Z,2005-11-21T00:00:00Z,6.8,5.791780822,control
2011-08-22T00:00:00Z,2012,m,2018-06-13T00:00:00Z,1998-11-14T00:00:00Z,12.77808219,6.81369863,control
2010-10-25T00:00:00Z,2011,f,2018-08-27T00:00:00Z,2004-11-14T00:00:00Z,5.947945205,7.843835616,control
2008-10-12T00:00:00Z,2009,f,2018-08-22T00:00:00Z,1998-03-19T00:00:00Z,10.57534247,9.865753425,control
2014-08-16T00:00:00Z,2015,f,2018-07-05T00:00:00Z,1999-12-28T00:00:00Z,14.64383562,3.887671233,control
2000-01-29T00:00:00Z,2000,m,2018-12-22T00:00:00Z,1995-02-02T00:00:00Z,4.991780822,18.90958904,control
2004-11-01T00:00:00Z,2005,f,2018-10-02T00:00:00Z,1998-03-08T00:00:00Z,6.657534247,13.9260274,control
2009-10-27T00:00:00Z,2010,f,2018-10-02T00:00:00Z,1999-01-29T00:00:00Z,10.75068493,8.936986301,control
2018-08-22T00:00:00Z,2019,f,2018-08-23T00:00:00Z,2010-10-25T00:00:00Z,7.830136986,0.002739726,control
2018-08-27T00:00:00Z,2019,f,2018-08-28T00:00:00Z,2008-10-02T00:00:00Z,9.906849315,0.002739726,control
2018-07-26T00:00:00Z,2019,m,2018-07-28T00:00:00Z,2008-10-01T00:00:00Z,9.821917808,0.005479452,control
2018-08-22T00:00:00Z,2019,f,2018-08-25T00:00:00Z,1994-12-13T00:00:00Z,23.70684932,0.008219178,control
2018-06-25T00:00:00Z,2019,m,2018-06-29T00:00:00Z,2005-10-25T00:00:00Z,12.6739726,0.010958904,control
2018-06-25T00:00:00Z,2019,m,2018-06-29T00:00:00Z,2005-10-25T00:00:00Z,12.6739726,0.010958904,control
2018-08-29T00:00:00Z,2019,f,2018-09-06T00:00:00Z,2014-10-04T00:00:00Z,3.904109589,0.021917808,control
1991-01-27T00:00:00Z,1991,f,2019-02-06T00:00:00Z,1981-04-24T00:00:00Z,9.767123288,28.04657534,control
1999-12-01T00:00:00Z,2000,f,2018-12-19T00:00:00Z,1995-01-31T00:00:00Z,4.835616438,19.0630137,control
2009-09-07T00:00:00Z,2010,f,2018-11-01T00:00:00Z,2002-01-06T00:00:00Z,7.673972603,9.156164384,control
2018-06-20T00:00:00Z,2019,f,2018-08-17T00:00:00Z,2008-10-12T00:00:00Z,9.693150685,0.15890411,control
1996-03-07T00:00:00Z,1996,m,2019-05-14T00:00:00Z,1985-02-05T00:00:00Z,11.09041096,23.2,control
2009-10-19T00:00:00Z,2010,m,2019-01-08T00:00:00Z,1992-12-16T00:00:00Z,16.85205479,9.22739726,control
2003-12-09T00:00:00Z,2004,f,2019-03-04T00:00:00Z,1992-02-21T00:00:00Z,11.80547945,15.24383562,control
2017-08-14T00:00:00Z,2018,f,2018-11-29T00:00:00Z,2003-10-31T00:00:00Z,13.79726027,1.293150685,control
2004-10-20T00:00:00Z,2005,f,2019-02-12T00:00:00Z,1997-11-28T00:00:00Z,6.898630137,14.32328767,control
2011-10-06T00:00:00Z,2012,m,2019-02-04T00:00:00Z,2007-09-21T00:00:00Z,4.043835616,7.336986301,control
2010-09-05T00:00:00Z,2011,m,2019-01-16T00:00:00Z,2002-12-08T00:00:00Z,7.747945205,8.369863014,control
2004-11-11T00:00:00Z,2005,f,2019-03-28T00:00:00Z,1988-02-29T00:00:00Z,16.71232877,14.38356164,control
2014-10-04T00:00:00Z,2015,f,2019-02-25T00:00:00Z,2008-10-02T00:00:00Z,6.008219178,4.397260274,control
2011-10-24T00:00:00Z,2012,f,2019-03-28T00:00:00Z,2004-11-29T00:00:00Z,6.904109589,7.430136986,control
2008-09-10T00:00:00Z,2009,f,2019-02-26T00:00:00Z,2003-10-30T00:00:00Z,4.868493151,10.46849315,control
2007-11-07T00:00:00Z,2008,m,2019-04-26T00:00:00Z,1995-12-10T00:00:00Z,11.91780822,11.4739726,control
2012-10-09T00:00:00Z,2013,f,2019-04-01T00:00:00Z,2008-09-10T00:00:00Z,4.082191781,6.479452055,control
1995-01-04T00:00:00Z,1995,m,2019-07-15T00:00:00Z,1987-02-04T00:00:00Z,7.920547945,24.54246575,control
2018-09-05T00:00:00Z,2019,m,2019-03-26T00:00:00Z,2004-11-01T00:00:00Z,13.85205479,0.553424658,control
2000-02-25T00:00:00Z,2000,f,2019-09-12T00:00:00Z,1984-01-21T00:00:00Z,16.10684932,19.55890411,control
2005-11-20T00:00:00Z,2006,f,2019-06-13T00:00:00Z,1994-03-01T00:00:00Z,11.73150685,13.56986301,control
2006-10-16T00:00:00Z,2007,m,2019-05-11T00:00:00Z,1987-02-04T00:00:00Z,19.70958904,12.57534247,control
2003-10-31T00:00:00Z,2004,f,2019-06-19T00:00:00Z,1998-11-30T00:00:00Z,4.920547945,15.64383562,control
2017-10-07T00:00:00Z,2018,m,2019-05-31T00:00:00Z,2005-10-24T00:00:00Z,11.96164384,1.646575342,control
1997-12-09T00:00:00Z,1998,m,2019-09-20T00:00:00Z,1993-01-02T00:00:00Z,4.936986301,21.79452055,control
2005-11-22T00:00:00Z,2006,f,2019-09-09T00:00:00Z,1988-01-16T00:00:00Z,17.8630137,13.80547945,control
2019-07-08T00:00:00Z,2020,m,2019-07-09T00:00:00Z,2013-11-03T00:00:00Z,5.679452055,0.002739726,control
2019-07-23T00:00:00Z,2020,u,2019-07-25T00:00:00Z,2015-08-23T00:00:00Z,3.917808219,0.005479452,control
2014-07-07T00:00:00Z,2015,m,2019-07-11T00:00:00Z,2007-10-27T00:00:00Z,6.698630137,5.01369863,control
2019-06-08T00:00:00Z,2020,m,2019-06-25T00:00:00Z,2005-11-07T00:00:00Z,13.59178082,0.046575342,control
2019-06-07T00:00:00Z,2020,f,2019-07-08T00:00:00Z,2008-09-13T00:00:00Z,10.7369863,0.084931507,control
